source,result_family,outcome,term,estimate,std_error,p_value,ci_low,ci_high,model_type,n,fallback_flag,warning_flag,significance_label,interpretation_note,p_fdr_bh_all,significant_fdr_bh_all_0_05,p_fdr_bh_family,significant_fdr_bh_family_0_05
06_models/model_results.csv,eye_tracking,FC_rate,C(ExperienceGroup)[T.Low],2.672111556416634e-16,1807189.1172082035,1.0,-3542025.582980813,3542025.582980813,mixedlm_random_intercept,1130.0,False,True,p>=0.05,未达到0.05显著性；眼动结果注意AOI-expanded row粒度；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,eye_tracking,FC_rate,C(Gender)[T.Male],2.6706198761133744e-16,1807189.117208204,1.0,-3542025.5829808144,3542025.5829808144,mixedlm_random_intercept,1130.0,False,True,p>=0.05,未达到0.05显著性；眼动结果注意AOI-expanded row粒度；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,eye_tracking,FC_rate,block,-0.0139480351921904,0.0161744120928544,0.3884938942791465,-0.0456493003652942,0.0177532299809133,mixedlm_random_intercept,1130.0,False,False,p>=0.05,未达到0.05显著性；眼动结果注意AOI-expanded row粒度,0.7316022863191575,False,1.0,False
06_models/model_results.csv,eye_tracking,FC_rate,position,-0.0004183153004523,428079.3594214355,0.9999999992203144,-839020.127409306,839020.1265726754,mixedlm_random_intercept,1130.0,False,True,p>=0.05,未达到0.05显著性；眼动结果注意AOI-expanded row粒度；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,eye_tracking,FC_rate,Group Var,0.0,,,,,mixedlm_random_intercept,1130.0,False,False,p_not_available,没有可直接解读的p值；眼动结果注意AOI-expanded row粒度,,False,,False
06_models/model_results.csv,eye_tracking,TFD_ms,Intercept,8.453415264291009e-14,100738082944.60023,1.0,-197443014443.0252,197443014443.0252,mixedlm_random_intercept,988.0,False,True,p>=0.05,未达到0.05显著性；眼动结果注意AOI-expanded row粒度；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,eye_tracking,TFD_ms,C(WWR)[T.45],-683.4102335811638,14027304449.521622,0.9999999611270664,-27493012204.65106,27493010837.830597,mixedlm_random_intercept,988.0,False,True,p>=0.05,未达到0.05显著性；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,eye_tracking,TFD_ms,C(WWR)[T.75],806.3578152116098,28054608899.043217,0.9999999770668536,-54986022236.12379,54986023848.839424,mixedlm_random_intercept,988.0,False,True,p>=0.05,未达到0.05显著性；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,eye_tracking,TFD_ms,C(Complexity)[T.1],-521.732935589142,42081913348.5648,0.9999999901078012,-82479035085.4553,82479034041.98943,mixedlm_random_intercept,988.0,False,True,p>=0.05,未达到0.05显著性；眼动结果注意AOI-expanded row粒度；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,eye_tracking,TFD_ms,C(ExperienceGroup)[T.Low],5.4929917562640426e-14,121158614936.67778,1.0,-237466521692.64508,237466521692.64508,mixedlm_random_intercept,988.0,False,True,p>=0.05,未达到0.05显著性；眼动结果注意AOI-expanded row粒度；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,eye_tracking,TFD_ms,C(Gender)[T.Male],3.629890132858104e-14,119893254101.2658,1.0,-234986460027.79007,234986460027.79007,mixedlm_random_intercept,988.0,False,True,p>=0.05,未达到0.05显著性；眼动结果注意AOI-expanded row粒度；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,eye_tracking,TFD_ms,block,47.52376898642068,459.5701644224756,0.9176382350300356,-853.2172016507823,948.2647396236237,mixedlm_random_intercept,988.0,False,False,p>=0.05,未达到0.05显著性；眼动结果注意AOI-expanded row粒度,1.0,False,1.0,False
06_models/model_results.csv,eye_tracking,TFD_ms,position,-635.8934099253689,14027304449.5216,0.9999999638298622,-27493012157.1342,27493010885.347378,mixedlm_random_intercept,988.0,False,True,p>=0.05,未达到0.05显著性；眼动结果注意AOI-expanded row粒度；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,eye_tracking,TFD_ms,Group Var,0.0,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；眼动结果注意AOI-expanded row粒度,,False,,False
06_models/model_results.csv,eye_tracking,TTFF_ms,Intercept,-2.408596483065921e-12,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；眼动结果注意AOI-expanded row粒度,,False,,False
06_models/model_results.csv,eye_tracking,TTFF_ms,C(WWR)[T.45],92.75850091925656,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度,,False,,False
06_models/model_results.csv,eye_tracking,TTFF_ms,C(WWR)[T.75],-2482.6150654787425,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度,,False,,False
06_models/model_results.csv,eye_tracking,TTFF_ms,C(Complexity)[T.1],1525.3992799978946,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；眼动结果注意AOI-expanded row粒度,,False,,False
06_models/model_results.csv,eye_tracking,TTFF_ms,C(ExperienceGroup)[T.Low],-1.092653310465898e-12,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；眼动结果注意AOI-expanded row粒度,,False,,False
06_models/model_results.csv,eye_tracking,TTFF_ms,C(Gender)[T.Male],-1.011922496010927e-12,209268792836.76172,1.0,-410159297048.2267,410159297048.2267,mixedlm_random_intercept,988.0,False,True,p>=0.05,未达到0.05显著性；眼动结果注意AOI-expanded row粒度；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,eye_tracking,TTFF_ms,block,-1233.1048844428042,2179.534388931147,0.5715533515493839,-5504.913789814367,3038.704020928759,mixedlm_random_intercept,988.0,False,True,p>=0.05,未达到0.05显著性；眼动结果注意AOI-expanded row粒度；存在模型稳定性警告或异常标准误/CI,0.9582930445139372,False,1.0,False
06_models/model_results.csv,eye_tracking,TTFF_ms,position,-296.2737900445558,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；眼动结果注意AOI-expanded row粒度,,False,,False
06_models/model_results.csv,eye_tracking,TTFF_ms,Group Var,0.0,0.0,,0.0,0.0,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；眼动结果注意AOI-expanded row粒度,,False,,False
06_models/model_results.csv,eye_tracking,attention_share,Intercept,0.2250305618365122,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；眼动结果注意AOI-expanded row粒度,,False,,False
06_models/model_results.csv,eye_tracking,attention_share,C(WWR)[T.45],-0.0258658741493803,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度,,False,,False
06_models/model_results.csv,eye_tracking,attention_share,C(WWR)[T.75],-0.0068350807702243,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度,,False,,False
06_models/model_results.csv,eye_tracking,attention_share,C(Complexity)[T.1],-0.0584189772133229,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；眼动结果注意AOI-expanded row粒度,,False,,False
06_models/model_results.csv,eye_tracking,attention_share,C(ExperienceGroup)[T.Low],-0.0198949392781961,0.0231106263652168,0.3893169309341231,-0.0651909346141829,0.0254010560577907,mixedlm_random_intercept,988.0,False,False,p>=0.05,未达到0.05显著性；眼动结果注意AOI-expanded row粒度,0.7316022863191575,False,1.0,False
06_models/model_results.csv,eye_tracking,attention_share,C(Gender)[T.Male],-0.0113009781980277,0.0225742456736925,0.6166429705622767,-0.0555456866966243,0.0329437303005687,mixedlm_random_intercept,988.0,False,False,p>=0.05,未达到0.05显著性；眼动结果注意AOI-expanded row粒度,1.0,False,1.0,False
06_models/model_results.csv,eye_tracking,attention_share,block,-0.0002328876477781,0.0092614102595783,0.9799384896627666,-0.0183849182026015,0.0179191429070452,mixedlm_random_intercept,988.0,False,False,p>=0.05,未达到0.05显著性；眼动结果注意AOI-expanded row粒度,1.0,False,1.0,False
06_models/model_results.csv,eye_tracking,attention_share,position,0.0023193359375,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；眼动结果注意AOI-expanded row粒度,,False,,False
06_models/model_results.csv,eye_tracking,attention_share,Group Var,0.2101301772545506,0.0576261078557443,0.0002658979439717,0.0971850812880709,0.3230752732210303,mixedlm_random_intercept,988.0,False,False,p<0.05,统计显著；眼动结果注意AOI-expanded row粒度,0.0010790061494503767,True,0.010635917758868,True
06_models/model_results.csv,eye_tracking,share_pct,Intercept,1.113228764953807e-15,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；眼动结果注意AOI-expanded row粒度,,False,,False
06_models/model_results.csv,eye_tracking,share_pct,C(WWR)[T.45],-1.0790767681852085,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度,,False,,False
06_models/model_results.csv,eye_tracking,share_pct,C(WWR)[T.75],2.318347787789774,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度,,False,,False
06_models/model_results.csv,eye_tracking,share_pct,C(Complexity)[T.1],-1.577844750090866,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；眼动结果注意AOI-expanded row粒度,,False,,False
06_models/model_results.csv,eye_tracking,share_pct,C(ExperienceGroup)[T.Low],5.363488028828315e-16,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；眼动结果注意AOI-expanded row粒度,,False,,False
06_models/model_results.csv,eye_tracking,share_pct,C(Gender)[T.Male],4.716604148227361e-16,162050467.5318953,1.0,-317613080.04039216,317613080.04039216,mixedlm_random_intercept,988.0,False,True,p>=0.05,未达到0.05显著性；眼动结果注意AOI-expanded row粒度；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,eye_tracking,share_pct,block,-0.1016760320210564,0.8766521885339705,0.9076666646897744,-1.819882748515856,1.6165306844737433,mixedlm_random_intercept,988.0,False,False,p>=0.05,未达到0.05显著性；眼动结果注意AOI-expanded row粒度,1.0,False,1.0,False
06_models/model_results.csv,eye_tracking,share_pct,position,-1.175915442878252,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；眼动结果注意AOI-expanded row粒度,,False,,False
06_models/model_results.csv,eye_tracking,share_pct,Group Var,0.0,0.0,,0.0,0.0,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；眼动结果注意AOI-expanded row粒度,,False,,False
06_models/model_results.csv,other,FFD_ms,Intercept,-1.0003173098917403e-14,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值,,False,,False
06_models/model_results.csv,other,FFD_ms,C(WWR)[T.45],-24.634414041140865,4.896845836689267e+18,1.0,-9.59764147775587e+18,9.59764147775587e+18,mixedlm_random_intercept,988.0,False,True,p>=0.05,未达到0.05显著性；WWR只有15/45/75三档，显著性只支持本实验三档内比较；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,other,FFD_ms,C(WWR)[T.75],21.978098983231156,9.79369167337853e+18,1.0,-1.919528295551173e+19,1.919528295551173e+19,mixedlm_random_intercept,988.0,False,True,p>=0.05,未达到0.05显著性；WWR只有15/45/75三档，显著性只支持本实验三档内比较；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,other,FFD_ms,C(Complexity)[T.1],-7.861315176958627,1.4690537510067786e+19,1.0,-2.879292443326758e+19,2.879292443326758e+19,mixedlm_random_intercept,988.0,False,True,p>=0.05,未达到0.05显著性；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,other,FFD_ms,C(ExperienceGroup)[T.Low],-3.75620780824833e-15,412728203009.98615,1.0,-808932413303.5088,808932413303.5088,mixedlm_random_intercept,988.0,False,True,p>=0.05,未达到0.05显著性；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,other,FFD_ms,C(Gender)[T.Male],-4.081676138072918e-15,352508526795.6914,1.0,-690904016762.8278,690904016762.8278,mixedlm_random_intercept,988.0,False,True,p>=0.05,未达到0.05显著性；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,other,FFD_ms,block,-38.33201186552454,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值,,False,,False
06_models/model_results.csv,other,FFD_ms,position,-4.2621616055545255,4.896845836689262e+18,1.0,-9.59764147775586e+18,9.59764147775586e+18,mixedlm_random_intercept,988.0,False,True,p>=0.05,未达到0.05显著性；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,other,FFD_ms,Group Var,0.0,0.0,,0.0,0.0,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值,,False,,False
06_models/model_results.csv,other,MFD_ms,Intercept,431.9125643417758,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值,,False,,False
06_models/model_results.csv,other,MFD_ms,C(WWR)[T.45],-84.3198137436579,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较,,False,,False
06_models/model_results.csv,other,MFD_ms,C(WWR)[T.75],-47.97495355588596,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较,,False,,False
06_models/model_results.csv,other,MFD_ms,C(Complexity)[T.1],-65.49862758642954,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值,,False,,False
06_models/model_results.csv,other,MFD_ms,C(ExperienceGroup)[T.Low],128.45846540856422,93.74261569287864,0.1705834235586572,-55.27368516605716,312.1906159831856,mixedlm_random_intercept,988.0,False,False,p>=0.05,未达到0.05显著性,0.3821068687713921,False,0.909778258979505,False
06_models/model_results.csv,other,MFD_ms,C(Gender)[T.Male],-94.61846811519489,91.58461729749952,0.3015448414019469,-274.121019556178,84.88408332578828,mixedlm_random_intercept,988.0,False,False,p>=0.05,未达到0.05显著性,0.6118301129894574,False,1.0,False
06_models/model_results.csv,other,MFD_ms,block,1.6974745527484445,38.44658126315028,0.9647836350788916,-73.65644005171856,77.05138915721545,mixedlm_random_intercept,988.0,False,False,p>=0.05,未达到0.05显著性,1.0,False,1.0,False
06_models/model_results.csv,other,MFD_ms,position,19.64583333333333,,,,,mixedlm_random_intercept,988.0,False,False,p_not_available,没有可直接解读的p值,,False,,False
06_models/model_results.csv,other,MFD_ms,Group Var,0.1986613257696248,0.0569851494323248,0.0004899442773803,0.0869724852286349,0.3103501663106147,mixedlm_random_intercept,988.0,False,False,p<0.05,统计显著,0.0018792383241984108,True,0.0052260722920565335,True
06_models/model_results.csv,other,RFF,Intercept,8.952977206111171,,,,,mixedlm_random_intercept,1130.0,False,False,p_not_available,没有可直接解读的p值,,False,,False
06_models/model_results.csv,other,RFF,C(WWR)[T.45],0.2020804918745765,,,,,mixedlm_random_intercept,1130.0,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较,,False,,False
06_models/model_results.csv,other,RFF,C(WWR)[T.75],0.7852815351762212,,,,,mixedlm_random_intercept,1130.0,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较,,False,,False
06_models/model_results.csv,other,RFF,C(Complexity)[T.1],-1.220590959768988,,,,,mixedlm_random_intercept,1130.0,False,False,p_not_available,没有可直接解读的p值,,False,,False
06_models/model_results.csv,other,RFF,C(ExperienceGroup)[T.Low],-0.2862482950829756,,,,,mixedlm_random_intercept,1130.0,False,False,p_not_available,没有可直接解读的p值,,False,,False
06_models/model_results.csv,other,RFF,C(Gender)[T.Male],-0.1174670517559188,,,,,mixedlm_random_intercept,1130.0,False,False,p_not_available,没有可直接解读的p值,,False,,False
06_models/model_results.csv,other,RFF,block,-0.5552181886399167,,,,,mixedlm_random_intercept,1130.0,False,False,p_not_available,没有可直接解读的p值,,False,,False
06_models/model_results.csv,other,RFF,position,0.4375,,,,,mixedlm_random_intercept,1130.0,False,False,p_not_available,没有可直接解读的p值,,False,,False
06_models/model_results.csv,other,RFF,Group Var,0.2920925036759818,-0.0,0.0,0.2920925036759818,0.2920925036759818,mixedlm_random_intercept,1130.0,False,False,p<0.05,统计显著,0.0,True,0.0,True
06_models/model_results.csv,other,MPD,Intercept,1.5508544579876933,349525.33333336527,0.9999964597621116,-685055.5141632952,685058.6158722112,mixedlm_random_intercept,988.0,False,True,p>=0.05,未达到0.05显著性；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,other,MPD,C(WWR)[T.45],-0.0373473080977993,349525.3333333351,0.9999999147448334,-685057.1023650022,685057.0276703859,mixedlm_random_intercept,988.0,False,True,p>=0.05,未达到0.05显著性；WWR只有15/45/75三档，显著性只支持本实验三档内比较；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,other,MPD,C(WWR)[T.75],-0.107158614541377,699050.6666666677,0.999999877690977,-1370114.2371939975,1370114.0228767686,mixedlm_random_intercept,988.0,False,True,p>=0.05,未达到0.05显著性；WWR只有15/45/75三档，显著性只支持本实验三档内比较；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,other,MPD,C(Complexity)[T.1],-0.134708462731967,1048576.0,0.9999998974973654,-2055171.3297615345,2055171.060344609,mixedlm_random_intercept,988.0,False,True,p>=0.05,未达到0.05显著性；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,other,MPD,C(ExperienceGroup)[T.Low],-0.3521802987980767,0.1673112038715658,0.0352963994167409,-0.6801042325963842,-0.0242563649997692,mixedlm_random_intercept,988.0,False,False,p<0.05,统计显著,0.10084685547640257,False,0.2823711953339272,False
06_models/model_results.csv,other,MPD,C(Gender)[T.Male],0.0662223824890206,0.1632740217430547,0.6850435535728809,-0.2537888197383764,0.3862335847164176,mixedlm_random_intercept,988.0,False,False,p>=0.05,未达到0.05显著性,1.0,False,1.0,False
06_models/model_results.csv,other,MPD,block,-0.0443838423418329,0.0265460198773475,0.0945325149380557,-0.0964130852343185,0.0076454005506526,mixedlm_random_intercept,988.0,False,False,p>=0.05,未达到0.05显著性,0.2384603980419423,False,0.6050080956035565,False
06_models/model_results.csv,other,MPD,position,0.0455729166666666,349525.3333333334,0.9999998959676936,-685057.019444774,685057.1105906073,mixedlm_random_intercept,988.0,False,True,p>=0.05,未达到0.05显著性；存在模型稳定性警告或异常标准误/CI,1.0,False,1.0,False
06_models/model_results.csv,other,MPD,Group Var,1.5786308521006762,0.3620720276452533,1.3006767819773638e-05,0.8689827181065888,2.288278986094764,mixedlm_random_intercept,988.0,False,False,p<0.05,统计显著,6.279129292304514e-05,True,0.00020810828511637821,True
06_models/model_results.csv,eeg,eeg_F_theta,Intercept,5.21676945801744,0.9205525300902136,2.614661928583021e-08,3.4075990892002577,7.025939826834623,ols_fallback_after:LinAlgError,453.0,True,True,p<0.05,统计显著；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI,2.2878291875101434e-07,True,2.9881850612377386e-07,True
06_models/model_results.csv,eeg,eeg_F_theta,C(WWR)[T.45],-0.2232935117152358,0.3248673624265047,0.4922281499494236,-0.8617583322293099,0.415171308798838,ols_fallback_after:LinAlgError,453.0,True,True,p>=0.05,未达到0.05显著性；WWR只有15/45/75三档，显著性只支持本实验三档内比较；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI,0.8560489564337801,False,0.7875650399190778,False
06_models/model_results.csv,eeg,eeg_F_theta,C(WWR)[T.75],-0.5355555477327242,0.3006685067420083,0.0755591502835379,-1.1264621342159995,0.0553510387505511,ols_fallback_after:LinAlgError,453.0,True,True,p>=0.05,未达到0.05显著性；WWR只有15/45/75三档，显著性只支持本实验三档内比较；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI,0.19772487924664123,False,0.1549931287867444,False
06_models/model_results.csv,eeg,eeg_F_theta,C(Complexity)[T.1],-1.17082090217869,0.2611932594441487,9.392616172462236e-06,-1.684146421445715,-0.6574953829116651,ols_fallback_after:LinAlgError,453.0,True,True,p<0.05,统计显著；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI,4.696308086231118e-05,True,5.7800714907459914e-05,True
06_models/model_results.csv,eeg,eeg_F_theta,C(ExperienceGroup)[T.Low],-0.9993631598004648,0.2994003503372444,0.0009150907827201,-1.5877774268174083,-0.410948892783521,ols_fallback_after:LinAlgError,453.0,True,True,p<0.05,统计显著；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI,0.0033276028462549093,True,0.0031180342061216666,True
06_models/model_results.csv,eeg,eeg_F_theta,C(Gender)[T.Male],-1.550992323838854,0.2841218542391987,7.975515461246095e-08,-2.10937962170721,-0.9926050259704978,ols_fallback_after:LinAlgError,453.0,True,True,p<0.05,统计显著；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI,6.380412368996876e-07,True,7.975515461246095e-07,True
06_models/model_results.csv,eeg,eeg_F_theta,Age,0.0844340366698244,0.0360264257850233,0.0195343121233706,0.013630970148169,0.1552371031914799,ols_fallback_after:LinAlgError,453.0,True,True,p<0.05,统计显著；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI,0.06077341549493076,False,0.05209149899565493,False
06_models/model_results.csv,eeg,eeg_F_theta,block,-0.216966396118959,0.282778429624637,0.4433300113556772,-0.7727134492147908,0.3387806569768729,ols_fallback_after:LinAlgError,453.0,True,True,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI,0.8059546563500011,False,0.7546042746479612,False
06_models/model_results.csv,eeg,eeg_F_theta,position,0.4099021443006853,0.085301916373627,2.116052603831435e-06,0.2422575021297888,0.5775467864715818,ols_fallback_after:LinAlgError,453.0,True,True,p<0.05,统计显著；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI,1.3465789297109131e-05,True,1.5389473482410436e-05,True
06_models/model_results.csv,eeg,eeg_F_alpha,Intercept,2.4658760971627904,1.1268030336609909,0.0291609261360942,0.2513597134068353,4.680392480918746,ols_fallback_after:LinAlgError,453.0,True,True,p<0.05,统计显著；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI,0.08697316055800754,False,0.06877015771202565,False
06_models/model_results.csv,eeg,eeg_F_alpha,C(WWR)[T.45],0.1145598097029641,0.3976541452596479,0.7734126935780385,-0.6669535457277959,0.8960731651337243,ols_fallback_after:LinAlgError,453.0,True,True,p>=0.05,未达到0.05显著性；WWR只有15/45/75三档，显著性只支持本实验三档内比较；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI,1.0,False,0.9999999967694018,False
06_models/model_results.csv,eeg,eeg_F_alpha,C(WWR)[T.75],-0.1055984040287449,0.3680335173159683,0.7743024915505264,-0.8288980664547052,0.6177012583972155,ols_fallback_after:LinAlgError,453.0,True,True,p>=0.05,未达到0.05显著性；WWR只有15/45/75三档，显著性只支持本实验三档内比较；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI,1.0,False,0.9999999967694018,False
06_models/model_results.csv,eeg,eeg_F_alpha,C(Complexity)[T.1],-0.635541635857816,0.3197138104488468,0.04744115261136,-1.2638781331883946,-0.0072051385272372,ols_fallback_after:LinAlgError,453.0,True,True,p<0.05,统计显著；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI,0.13417699728465454,False,0.10843692025453715,False
06_models/model_results.csv,eeg,eeg_F_alpha,C(ExperienceGroup)[T.Low],-1.021679288216148,0.366481229491715,0.0055338859615587,-1.7419282250792345,-0.3014303513530618,ols_fallback_after:LinAlgError,453.0,True,True,p<0.05,统计显著；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI,0.0182292714027816,True,0.01770843507698784,True
06_models/model_results.csv,eeg,eeg_F_alpha,C(Gender)[T.Male],-2.0557509219290067,0.3477795745721762,6.771573580856268e-09,-2.739245324072648,-1.3722565197853656,ols_fallback_after:LinAlgError,453.0,True,True,p<0.05,统计显著；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI,6.538071043585362e-08,True,9.028764774475025e-08,True
06_models/model_results.csv,eeg,eeg_F_alpha,Age,0.0111716897449471,0.0440981742373231,0.8001249669624495,-0.0754948583783671,0.0978382378682615,ols_fallback_after:LinAlgError,453.0,True,True,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI,1.0,False,0.9999999967694018,False
06_models/model_results.csv,eeg,eeg_F_alpha,block,1.7654639005540358,0.3461351546377325,5.023314076516607e-07,1.0852012920582772,2.4457265090497944,ols_fallback_after:LinAlgError,453.0,True,True,p<0.05,统计显著；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI,3.5163198535616252e-06,True,4.465168068014762e-06,True
06_models/model_results.csv,eeg,eeg_F_alpha,position,0.4626141912348144,0.1044138764546978,1.1846069698126171e-05,0.2574086378302032,0.6678197446394257,ols_fallback_after:LinAlgError,453.0,True,True,p<0.05,统计显著；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI,5.8191219569742595e-05,True,6.769182684643526e-05,True
06_models/model_results.csv,eeg,eeg_F_beta,Intercept,6.980336183691055,,,,,mixedlm_random_intercept,453.0,False,False,p_not_available,没有可直接解读的p值；EEG结果需结合QC和多模态证据,,False,,False
06_models/model_results.csv,eeg,eeg_F_beta,C(WWR)[T.45],0.2097130540845087,,,,,mixedlm_random_intercept,453.0,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；EEG结果需结合QC和多模态证据,,False,,False
06_models/model_results.csv,eeg,eeg_F_beta,C(WWR)[T.75],-0.7357827986052827,,,,,mixedlm_random_intercept,453.0,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；EEG结果需结合QC和多模态证据,,False,,False
